   , N   , Choleskio laik.      , Lygčių spr. laik.
128,  644, 221.73118591308594   , 2.395153045654297
129,  649, 222.50986099243164   , 2.4309158325195312
130,  654, 226.64880752563477   , 2.4101734161376953
131,  659, 229.9027442932129    , 2.453327178955078
132,  664, 232.01727867126465   , 2.4671554565429688
133,  669, 234.73095893859863   , 2.446889877319336
134,  674, 238.39592933654785   , 2.3317337036132812
135,  679, 242.4309253692627    , 2.3691654205322266
136,  684, 244.7512149810791    , 2.5429725646972656
137,  689, 248.00419807434082   , 2.556324005126953
138,  694, 251.91378593444824   , 2.583026885986328
139,  699, 260.68997383117676   , 2.6879310607910156
140,  704, 264.6031379699707    , 2.798795700073242
141,  709, 273.8149166107178    , 2.7761459350585938
142,  714, 265.214204788208     , 2.6519298553466797
143,  719, 267.3211097717285    , 2.628803253173828
144,  724, 274.0039825439453    , 2.725839614868164
145,  729, 274.74379539489746   , 2.6869773864746094
146,  734, 279.58106994628906   , 2.766132354736328
147,  739, 282.70697593688965   , 2.753019332885742
148,  744, 286.1602306365967    , 2.73895263671875
149,  749, 291.2158966064453    , 2.8197765350341797
150,  754, 298.14982414245605   , 2.817869186401367
151,  759, 299.5190620422363    , 2.8688907623291016
152,  764, 306.8838119506836    , 2.871990203857422
153,  769, 306.9319725036621    , 2.862215042114258
154,  774, 309.50093269348145   , 2.8727054595947266
155,  779, 315.13500213623047   , 2.899169921875
156,  784, 320.7259178161621    , 3.0090808868408203
157,  789, 326.509952545166     , 2.977132797241211
158,  794, 327.1167278289795    , 3.0670166015625
159,  799, 333.69898796081543   , 2.986907958984375
160,  804, 340.1327133178711    , 3.0028820037841797
161,  809, 344.06232833862305   , 3.0438899993896484
162,  814, 347.6989269256592    , 3.052949905395508
163,  819, 352.7522087097168    , 3.412008285522461
164,  824, 356.31489753723145   , 3.1080245971679688
165,  829, 359.8310947418213    , 3.199338912963867
166,  834, 373.4910488128662    , 3.3957958221435547
167,  839, 394.4661617279053    , 3.1952857971191406
168,  844, 376.6779899597168    , 3.2668113708496094
169,  849, 383.17084312438965   , 3.2477378845214844
170,  854, 394.1798210144043    , 3.288745880126953
171,  859, 390.8429145812988    , 3.3380985260009766
172,  864, 402.24289894104004   , 3.5347938537597656
173,  869, 405.00807762145996   , 3.412008285522461
174,  874, 413.65504264831543   , 3.353118896484375
175,  879, 409.78097915649414   , 3.3092498779296875
176,  884, 412.8539562225342    , 3.4313201904296875
177,  889, 420.66216468811035   , 3.3729076385498047
178,  894, 464.43700790405273   , 3.6253929138183594
179,  899, 438.643217086792     , 3.4804344177246094
180,  904, 434.7829818725586    , 3.488302230834961
181,  909, 439.9988651275635    , 3.663301467895508
182,  914, 447.42393493652344   , 3.4868717193603516
183,  919, 467.7398204803467    , 3.701925277709961
184,  924, 456.54296875         , 3.5872459411621094
185,  929, 460.1109027862549    , 3.7300586700439453
186,  934, 468.98818016052246   , 3.662109375
187,  939, 473.4659194946289    , 3.750324249267578
188,  944, 475.3260612487793    , 3.7279129028320312
189,  949, 475.93116760253906   , 3.657102584838867
190,  954, 479.22372817993164   , 3.743886947631836
191,  959, 493.87216567993164   , 3.8301944732666016
192,  964, 496.4323043823242    , 3.8268566131591797
193,  969, 491.6098117828369    , 3.812074661254883
194,  974, 504.5759677886963    , 3.8292407989501953
195,  979, 508.4388256072998    , 3.8101673126220703
196,  984, 518.557071685791     , 3.796100616455078
197,  989, 520.2770233154297    , 3.9031505584716797
198,  994, 529.7982692718506    , 3.9517879486083984
199, 1000, 535.1192951202393    , 4.036426544189453
